paper_id,source,url/doi,retrieved_date,license_note
https://openalex.org/W4223611660,openalex,https://doi.org/10.1002/bse.3088,2026-05-06,cc-by
https://openalex.org/W4223621282,openalex,https://doi.org/10.1016/j.wds.2022.100006,2026-05-06,cc-by-nc-nd
https://openalex.org/W4223623668,openalex,https://doi.org/10.5194/esd-13-795-2022,2026-05-06,cc-by
https://openalex.org/W4223628254,openalex,https://doi.org/10.3390/su14084482,2026-05-06,cc-by
https://openalex.org/W4223638480,openalex,https://doi.org/10.1111/sum.12811,2026-05-06,
https://openalex.org/W4223644335,openalex,https://doi.org/10.3390/en15082790,2026-05-06,cc-by
https://openalex.org/W4223648920,openalex,https://doi.org/10.1038/s43247-021-00338-w,2026-05-06,cc-by
https://openalex.org/W4223650480,openalex,https://doi.org/10.1016/j.clrc.2022.100061,2026-05-06,cc-by-nc-nd
https://openalex.org/W4223891943,openalex,https://doi.org/10.1016/j.jbusres.2022.04.008,2026-05-06,cc-by-nc-nd
https://openalex.org/W4223896082,openalex,https://doi.org/10.3390/md20040266,2026-05-06,cc-by
https://openalex.org/W4223926285,openalex,https://doi.org/10.1155/2022/4400874,2026-05-06,cc-by
https://openalex.org/W4223932281,openalex,https://doi.org/10.1016/j.indic.2022.100182,2026-05-06,cc-by
https://openalex.org/W4223934530,openalex,https://doi.org/10.1108/medar-10-2020-1051,2026-05-06,cc-by
https://openalex.org/W4223943913,openalex,https://doi.org/10.1016/j.ecmx.2022.100222,2026-05-06,cc-by-nc-nd
https://openalex.org/W4223961526,openalex,https://doi.org/10.1016/j.clscn.2022.100049,2026-05-06,cc-by-nc-nd
https://openalex.org/W4223964814,openalex,https://doi.org/10.1007/s10311-022-01409-w,2026-05-06,cc-by
https://openalex.org/W4223968423,openalex,https://doi.org/10.3390/su14084627,2026-05-06,cc-by
https://openalex.org/W4223972034,openalex,https://doi.org/10.3390/su14084552,2026-05-06,cc-by
https://openalex.org/W4223976317,openalex,https://doi.org/10.3390/en15082906,2026-05-06,cc-by
https://openalex.org/W4223981531,openalex,https://doi.org/10.1021/acs.jpca.1c08507,2026-05-06,cc-by
https://openalex.org/W4223990078,openalex,https://doi.org/10.1016/j.conbuildmat.2022.127424,2026-05-06,cc-by-nc-nd
https://openalex.org/W4223991408,openalex,https://doi.org/10.1016/j.corcom.2022.03.002,2026-05-06,cc-by
https://openalex.org/W4223993430,openalex,https://doi.org/10.1016/j.cscm.2022.e01069,2026-05-06,cc-by-nc-nd
https://openalex.org/W4223995265,openalex,https://doi.org/10.1039/d2ra00809b,2026-05-06,cc-by-nc
https://openalex.org/W4224000193,openalex,https://doi.org/10.3390/ijerph19084753,2026-05-06,cc-by
https://openalex.org/W4224002953,openalex,https://doi.org/10.1108/msar-01-2022-0003,2026-05-06,
https://openalex.org/W4224009623,openalex,https://doi.org/10.1016/j.jmrt.2022.03.176,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224012168,openalex,https://doi.org/10.3390/buildings12040487,2026-05-06,cc-by
https://openalex.org/W4224014872,openalex,https://doi.org/10.1002/bse.3085,2026-05-06,cc-by
https://openalex.org/W4224017605,openalex,https://doi.org/10.3390/su14084649,2026-05-06,cc-by
https://openalex.org/W4224027770,openalex,https://doi.org/10.1002/pi.6405,2026-05-06,other-oa
https://openalex.org/W4224039028,openalex,https://doi.org/10.3390/su14084531,2026-05-06,cc-by
https://openalex.org/W4224041576,openalex,https://doi.org/10.1016/j.jmrt.2022.04.041,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224042533,openalex,https://doi.org/10.1038/s41560-022-01006-9,2026-05-06,cc-by
https://openalex.org/W4224056356,openalex,https://doi.org/10.1016/j.respol.2022.104528,2026-05-06,cc-by
https://openalex.org/W4224061051,openalex,https://doi.org/10.1016/j.geosus.2022.04.001,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224065380,openalex,https://doi.org/10.1016/j.landusepol.2022.106143,2026-05-06,cc-by
https://openalex.org/W4224069138,openalex,https://doi.org/10.1080/01446193.2022.2027485,2026-05-06,
https://openalex.org/W4224083011,openalex,https://doi.org/10.1002/sus2.55,2026-05-06,cc-by
https://openalex.org/W4224088097,openalex,https://doi.org/10.3390/en15082841,2026-05-06,cc-by
https://openalex.org/W4224090045,openalex,https://doi.org/10.5772/intechopen.104129,2026-05-06,cc-by
https://openalex.org/W4224090719,openalex,https://doi.org/10.1007/s10551-022-05112-2,2026-05-06,cc-by
https://openalex.org/W4224095933,openalex,https://doi.org/10.1016/j.ecolind.2022.108848,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224099165,openalex,https://doi.org/10.1016/j.rser.2022.112409,2026-05-06,cc-by
https://openalex.org/W4224106663,openalex,https://doi.org/10.3390/su14084551,2026-05-06,cc-by
https://openalex.org/W4224108956,openalex,https://doi.org/10.3390/en15082861,2026-05-06,cc-by
https://openalex.org/W4224109705,openalex,https://doi.org/10.1016/j.rser.2022.112432,2026-05-06,cc-by
https://openalex.org/W4224115704,openalex,https://doi.org/10.3390/lubricants10040069,2026-05-06,cc-by
https://openalex.org/W4224118327,openalex,https://doi.org/10.1155/2022/6424869,2026-05-06,cc-by
https://openalex.org/W4224124012,openalex,https://doi.org/10.1108/bfj-11-2021-1188,2026-05-06,cc-by
https://openalex.org/W4224135501,openalex,https://doi.org/10.3390/encyclopedia2020053,2026-05-06,cc-by
https://openalex.org/W4224137250,openalex,https://doi.org/10.1016/j.egyr.2022.03.206,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224137341,openalex,https://doi.org/10.1073/pnas.2113884119,2026-05-06,
https://openalex.org/W4224142977,openalex,https://doi.org/10.1016/j.tifs.2022.04.009,2026-05-06,cc-by
https://openalex.org/W4224144316,openalex,https://doi.org/10.1016/j.clrc.2022.100062,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224210151,openalex,https://doi.org/10.3390/su14074333,2026-05-06,cc-by
https://openalex.org/W4224210843,openalex,https://doi.org/10.3390/atmos13040598,2026-05-06,cc-by
https://openalex.org/W4224211240,openalex,https://doi.org/10.3390/ijms23084452,2026-05-06,cc-by
https://openalex.org/W4224212617,openalex,https://doi.org/10.1002/bse.3077,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224213069,openalex,https://doi.org/10.1002/bse.3093,2026-05-06,other-oa
https://openalex.org/W4224213203,openalex,https://doi.org/10.3390/ma15082728,2026-05-06,cc-by
https://openalex.org/W4224213602,openalex,https://doi.org/10.3390/en15082954,2026-05-06,cc-by
https://openalex.org/W4224218356,openalex,https://doi.org/10.3390/su14074327,2026-05-06,cc-by
https://openalex.org/W4224218619,openalex,https://doi.org/10.1016/j.envc.2022.100515,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224219200,openalex,https://doi.org/10.1080/13573322.2022.2062320,2026-05-06,cc-by-nc-sa
https://openalex.org/W4224219706,openalex,https://doi.org/10.1126/sciadv.abn0889,2026-05-06,cc-by-nc
https://openalex.org/W4224220211,openalex,https://doi.org/10.3390/su14084386,2026-05-06,cc-by
https://openalex.org/W4224222042,openalex,https://doi.org/10.3390/su14084469,2026-05-06,cc-by
https://openalex.org/W4224224027,openalex,https://doi.org/10.3390/jcm11092313,2026-05-06,cc-by
https://openalex.org/W4224224229,openalex,https://doi.org/10.3390/joitmc8020073,2026-05-06,
https://openalex.org/W4224229320,openalex,https://doi.org/10.1016/j.jclepro.2022.131876,2026-05-06,cc-by
https://openalex.org/W4224233225,openalex,https://doi.org/10.1108/ejim-05-2021-0258,2026-05-06,cc-by
https://openalex.org/W4224234038,openalex,https://doi.org/10.1016/j.cstp.2022.04.006,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224234079,openalex,https://doi.org/10.3390/su14084388,2026-05-06,cc-by
https://openalex.org/W4224234154,openalex,https://doi.org/10.3390/su14084786,2026-05-06,cc-by
https://openalex.org/W4224234606,openalex,https://doi.org/10.1002/mrd.23571,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224236981,openalex,https://doi.org/10.3390/su14094921,2026-05-06,cc-by
https://openalex.org/W4224238154,openalex,https://doi.org/10.1007/s10668-022-02345-z,2026-05-06,cc-by
https://openalex.org/W4224239805,openalex,https://doi.org/10.1016/j.techfore.2022.121681,2026-05-06,cc-by
https://openalex.org/W4224241429,openalex,https://doi.org/10.3390/su14084382,2026-05-06,cc-by
https://openalex.org/W4224242899,openalex,https://doi.org/10.1093/scan/nsac029,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224242902,openalex,https://doi.org/10.1177/23409444221091281,2026-05-06,
https://openalex.org/W4224244535,openalex,https://doi.org/10.3390/su14084861,2026-05-06,cc-by
https://openalex.org/W4224245102,openalex,https://doi.org/10.3390/cryst12040514,2026-05-06,cc-by
https://openalex.org/W4224247327,openalex,https://doi.org/10.3390/su14084413,2026-05-06,cc-by
https://openalex.org/W4224247419,openalex,https://doi.org/10.1016/j.ijgeop.2022.03.004,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224247808,openalex,https://doi.org/10.3390/agronomy12040888,2026-05-06,cc-by
https://openalex.org/W4224248714,openalex,https://doi.org/10.3390/su14084862,2026-05-06,cc-by
https://openalex.org/W4224250881,openalex,https://doi.org/10.3390/land11050600,2026-05-06,cc-by
https://openalex.org/W4224251027,openalex,https://doi.org/10.3390/su14084415,2026-05-06,cc-by
https://openalex.org/W4224251377,openalex,https://doi.org/10.4324/9781003001317,2026-05-06,
https://openalex.org/W4224253810,openalex,https://doi.org/10.1002/cssc.202200501,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224254980,openalex,https://doi.org/10.3390/su14094916,2026-05-06,cc-by
https://openalex.org/W4224256524,openalex,https://doi.org/10.3389/frsc.2022.782007,2026-05-06,cc-by
https://openalex.org/W4224257970,openalex,https://doi.org/10.3390/polym14081601,2026-05-06,cc-by
https://openalex.org/W4224259981,openalex,https://doi.org/10.1108/jfbm-12-2021-0153,2026-05-06,cc-by
https://openalex.org/W4224260472,openalex,https://doi.org/10.3390/su14084735,2026-05-06,cc-by
https://openalex.org/W4224261476,openalex,https://doi.org/10.3390/su14084441,2026-05-06,cc-by
https://openalex.org/W4224262174,openalex,https://doi.org/10.34069/ai/2022.51.03.10,2026-05-06,cc-by
https://openalex.org/W4224264996,openalex,https://doi.org/10.1016/j.rineng.2022.100416,2026-05-06,cc-by
https://openalex.org/W4224266939,openalex,https://doi.org/10.3390/su14094941,2026-05-06,cc-by
https://openalex.org/W4224267602,openalex,https://doi.org/10.3390/math10081233,2026-05-06,cc-by
https://openalex.org/W4224269790,openalex,https://doi.org/10.3390/su14084379,2026-05-06,cc-by
https://openalex.org/W4224270763,openalex,https://doi.org/10.1111/nin.12493,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224271456,openalex,https://doi.org/10.1016/j.jclepro.2022.131849,2026-05-06,cc-by
https://openalex.org/W4224271560,openalex,https://doi.org/10.31435/rsglobal_ijite/30032022/7798,2026-05-06,cc-by
https://openalex.org/W4224272736,openalex,https://doi.org/10.1371/journal.pone.0263745,2026-05-06,cc-by
https://openalex.org/W4224273614,openalex,https://doi.org/10.3390/su14074328,2026-05-06,cc-by
https://openalex.org/W4224279466,openalex,https://doi.org/10.3390/su14084796,2026-05-06,cc-by
https://openalex.org/W4224282226,openalex,https://doi.org/10.3390/su14074349,2026-05-06,cc-by
https://openalex.org/W4224282597,openalex,https://doi.org/10.1002/berj.3803,2026-05-06,cc-by
https://openalex.org/W4224283652,openalex,https://doi.org/10.1002/bse.3065,2026-05-06,other-oa
https://openalex.org/W4224283902,openalex,https://doi.org/10.1016/j.clema.2022.100085,2026-05-06,cc-by
https://openalex.org/W4224285169,openalex,https://doi.org/10.1016/j.clscn.2022.100045,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224285268,openalex,https://doi.org/10.3390/su14094972,2026-05-06,cc-by
https://openalex.org/W4224285666,openalex,https://doi.org/10.1002/bse.3082,2026-05-06,cc-by
https://openalex.org/W4224286674,openalex,https://doi.org/10.1002/sd.2316,2026-05-06,cc-by
https://openalex.org/W4224287554,openalex,https://doi.org/10.1016/j.jclepro.2022.131871,2026-05-06,cc-by-nc
https://openalex.org/W4224287923,openalex,https://doi.org/10.3390/su14084746,2026-05-06,cc-by
https://openalex.org/W4224291785,openalex,https://doi.org/10.53730/ijhs.v6n1.5949,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224292302,openalex,https://doi.org/10.1108/msar-01-2022-0004,2026-05-06,
https://openalex.org/W4224295920,openalex,https://doi.org/10.3390/su14084740,2026-05-06,cc-by
https://openalex.org/W4224296646,openalex,https://doi.org/10.3390/fishes7020084,2026-05-06,cc-by
https://openalex.org/W4224296678,openalex,https://doi.org/10.3390/su14094955,2026-05-06,cc-by
https://openalex.org/W4224298152,openalex,https://doi.org/10.1007/s10479-022-04661-z,2026-05-06,other-oa
https://openalex.org/W4224298178,openalex,https://doi.org/10.1016/j.jbusres.2022.03.044,2026-05-06,cc-by
https://openalex.org/W4224298779,openalex,https://doi.org/10.1002/bse.3081,2026-05-06,cc-by
https://openalex.org/W4224298868,openalex,https://doi.org/10.3390/asi5020041,2026-05-06,cc-by
https://openalex.org/W4224299038,openalex,https://doi.org/10.3390/land11040537,2026-05-06,cc-by
https://openalex.org/W4224302393,openalex,https://doi.org/10.1016/j.stae.2022.100015,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224303148,openalex,https://doi.org/10.3390/su14094958,2026-05-06,cc-by
https://openalex.org/W4224303563,openalex,https://doi.org/10.3390/su14094886,2026-05-06,cc-by
https://openalex.org/W4224304170,openalex,https://doi.org/10.5772/intechopen.102635,2026-05-06,cc-by
https://openalex.org/W4224304689,openalex,https://doi.org/10.1016/s2666-5247(22)00043-x,2026-05-06,cc-by
https://openalex.org/W4224305054,openalex,https://doi.org/10.3390/en15093008,2026-05-06,cc-by
https://openalex.org/W4224305181,openalex,https://doi.org/10.1186/s40643-022-00529-z,2026-05-06,cc-by
https://openalex.org/W4224305831,openalex,https://doi.org/10.3390/nano12081250,2026-05-06,cc-by
https://openalex.org/W4224306469,openalex,https://doi.org/10.1002/sae2.12016,2026-05-06,cc-by
https://openalex.org/W4224307452,openalex,https://doi.org/10.3390/su14074338,2026-05-06,cc-by
https://openalex.org/W4224307747,openalex,https://doi.org/10.3390/su14095020,2026-05-06,cc-by
https://openalex.org/W4224308201,openalex,https://doi.org/10.1016/j.jclepro.2022.131900,2026-05-06,cc-by-nc
https://openalex.org/W4224308693,openalex,https://doi.org/10.3390/antiox11050828,2026-05-06,cc-by
https://openalex.org/W4224308917,openalex,https://doi.org/10.3390/su14095032,2026-05-06,cc-by
https://openalex.org/W4224311353,openalex,https://doi.org/10.1080/23311886.2022.2068269,2026-05-06,cc-by
https://openalex.org/W4224311823,openalex,https://doi.org/10.1016/j.sciaf.2022.e01199,2026-05-06,cc-by
https://openalex.org/W4224312824,openalex,https://doi.org/10.3390/su14095102,2026-05-06,cc-by
https://openalex.org/W4224312874,openalex,https://doi.org/10.1016/j.elecom.2022.107283,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224313095,openalex,https://doi.org/10.1017/9781009093569,2026-05-06,
https://openalex.org/W4224314243,openalex,https://doi.org/10.3390/su14095022,2026-05-06,cc-by
https://openalex.org/W4224316295,openalex,https://doi.org/10.3390/plants11091153,2026-05-06,cc-by
https://openalex.org/W4224316400,openalex,https://doi.org/10.1186/s40854-022-00344-7,2026-05-06,cc-by
https://openalex.org/W4224316539,openalex,https://doi.org/10.3390/jof8040367,2026-05-06,cc-by
https://openalex.org/W4224316802,openalex,https://doi.org/10.3390/agronomy12051012,2026-05-06,cc-by
https://openalex.org/W4224320480,openalex,https://doi.org/10.1007/s10668-022-02335-1,2026-05-06,cc-by
https://openalex.org/W4224323910,openalex,https://doi.org/10.3389/fenvs.2022.875577,2026-05-06,cc-by
https://openalex.org/W4224324244,openalex,https://doi.org/10.3390/su14095066,2026-05-06,cc-by
https://openalex.org/W4224435150,openalex,https://doi.org/10.3390/su14095176,2026-05-06,cc-by
https://openalex.org/W4224435813,openalex,https://doi.org/10.1002/eom2.12216,2026-05-06,cc-by
https://openalex.org/W4224438258,openalex,https://doi.org/10.3390/ijerph19095216,2026-05-06,cc-by
https://openalex.org/W4224440756,openalex,https://doi.org/10.3390/su14095181,2026-05-06,cc-by
https://openalex.org/W4224440858,openalex,https://doi.org/10.1007/s11356-022-20255-5,2026-05-06,cc-by
https://openalex.org/W4224444631,openalex,https://doi.org/10.3390/microorganisms10050899,2026-05-06,cc-by
https://openalex.org/W4224619032,openalex,https://doi.org/10.1007/s11121-022-01368-2,2026-05-06,cc-by
https://openalex.org/W4224647469,openalex,https://doi.org/10.1007/s11573-022-01092-x,2026-05-06,cc-by
https://openalex.org/W4224674556,openalex,https://doi.org/10.1186/s40069-022-00511-1,2026-05-06,cc-by
https://openalex.org/W4224685061,openalex,https://doi.org/10.3389/fenvs.2022.875157,2026-05-06,cc-by
https://openalex.org/W4224762114,openalex,https://doi.org/10.3389/fnut.2022.878644,2026-05-06,cc-by
https://openalex.org/W4224823387,openalex,https://doi.org/10.3390/su14095204,2026-05-06,cc-by
https://openalex.org/W4224861936,openalex,https://doi.org/10.18280/ijsdp.170230,2026-05-06,
https://openalex.org/W4224862677,openalex,https://doi.org/10.18280/ijsdp.170209,2026-05-06,
https://openalex.org/W4224903142,openalex,https://doi.org/10.1016/j.tfp.2022.100253,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224903820,openalex,https://doi.org/10.1111/1758-5899.13037,2026-05-06,
https://openalex.org/W4224919176,openalex,https://doi.org/10.1108/aaaj-10-2019-4220,2026-05-06,
https://openalex.org/W4224922040,openalex,https://doi.org/10.3390/su14095244,2026-05-06,cc-by
https://openalex.org/W4224922489,openalex,https://doi.org/10.3390/su14095212,2026-05-06,cc-by
https://openalex.org/W4224923616,openalex,https://doi.org/10.1016/j.jclepro.2022.131975,2026-05-06,cc-by-nc
https://openalex.org/W4224924661,openalex,https://doi.org/10.3389/fgene.2022.880170,2026-05-06,cc-by
https://openalex.org/W4224930752,openalex,https://doi.org/10.1007/s13300-022-01253-9,2026-05-06,cc-by-nc
https://openalex.org/W4224937203,openalex,https://doi.org/10.3390/su14095242,2026-05-06,cc-by
https://openalex.org/W4224950080,openalex,https://doi.org/10.1016/j.clet.2022.100497,2026-05-06,cc-by
https://openalex.org/W4224951247,openalex,https://doi.org/10.3390/s22093273,2026-05-06,cc-by
https://openalex.org/W4224952019,openalex,https://doi.org/10.3390/su14095205,2026-05-06,cc-by
https://openalex.org/W4224979091,openalex,https://doi.org/10.1002/sd.2322,2026-05-06,cc-by
https://openalex.org/W4224980694,openalex,https://doi.org/10.1007/s11367-022-02053-w,2026-05-06,cc-by
https://openalex.org/W4224981079,openalex,https://doi.org/10.3390/ma15093166,2026-05-06,cc-by
https://openalex.org/W4224983084,openalex,https://doi.org/10.3390/su14095279,2026-05-06,cc-by
https://openalex.org/W4224988235,openalex,https://doi.org/10.3390/su14095290,2026-05-06,cc-by
https://openalex.org/W4224990384,openalex,https://doi.org/10.1108/josm-11-2021-0428,2026-05-06,cc-by
https://openalex.org/W4224991181,openalex,https://doi.org/10.1016/j.wds.2022.100010,2026-05-06,cc-by-nc-nd
https://openalex.org/W4224992717,openalex,https://doi.org/10.3390/su14095272,2026-05-06,cc-by
https://openalex.org/W4224993511,openalex,https://doi.org/10.3389/feduc.2022.824976,2026-05-06,cc-by
https://openalex.org/W4224993751,openalex,https://doi.org/10.3390/ijms23094757,2026-05-06,cc-by
https://openalex.org/W4225001648,openalex,https://doi.org/10.3390/math10091468,2026-05-06,cc-by
https://openalex.org/W4225006234,openalex,https://doi.org/10.3390/min12050545,2026-05-06,cc-by
https://openalex.org/W4225009774,openalex,https://doi.org/10.1016/j.biteb.2022.101067,2026-05-06,cc-by
https://openalex.org/W4225010458,openalex,https://doi.org/10.3390/su14095286,2026-05-06,cc-by
https://openalex.org/W4225013525,openalex,https://doi.org/10.1038/s41467-022-30019-x,2026-05-06,cc-by
https://openalex.org/W4225014956,openalex,https://doi.org/10.1016/j.jclepro.2022.131949,2026-05-06,cc-by-nc
https://openalex.org/W4225077873,openalex,https://doi.org/10.3390/su14031589,2026-05-06,cc-by
https://openalex.org/W4225083979,openalex,https://doi.org/10.3390/su14031518,2026-05-06,cc-by
https://openalex.org/W4225098465,openalex,https://doi.org/10.1145/3491102.3517609,2026-05-06,
https://openalex.org/W4225104982,openalex,https://doi.org/10.1155/2022/8926133,2026-05-06,cc-by
https://openalex.org/W4225114870,openalex,https://doi.org/10.1016/j.compositesb.2022.109901,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225116478,openalex,https://doi.org/10.1016/j.jmsy.2022.04.013,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225116920,openalex,https://doi.org/10.1101/gad.349390.122,2026-05-06,cc-by-nc
https://openalex.org/W4225117133,openalex,https://doi.org/10.1145/3491101.3519823,2026-05-06,cc-by
https://openalex.org/W4225120150,openalex,https://doi.org/10.1016/j.chemosphere.2022.134788,2026-05-06,cc-by
https://openalex.org/W4225121163,openalex,https://doi.org/10.3390/bs12050130,2026-05-06,cc-by
https://openalex.org/W4225124609,openalex,https://doi.org/10.3390/su14095346,2026-05-06,cc-by
https://openalex.org/W4225128170,openalex,https://doi.org/10.3390/app12094553,2026-05-06,cc-by
https://openalex.org/W4225128847,openalex,https://doi.org/10.1002/bse.3104,2026-05-06,
https://openalex.org/W4225134695,openalex,https://doi.org/10.1016/j.jksues.2022.04.004,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225137028,openalex,https://doi.org/10.1016/j.apsb.2022.04.015,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225139325,openalex,https://doi.org/10.1016/j.tre.2022.102723,2026-05-06,cc-by
https://openalex.org/W4225142376,openalex,https://doi.org/10.1016/j.ugj.2022.04.004,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225143918,openalex,https://doi.org/10.3390/pr10050870,2026-05-06,cc-by
https://openalex.org/W4225144636,openalex,https://doi.org/10.1002/idm2.12025,2026-05-06,cc-by
https://openalex.org/W4225146394,openalex,https://doi.org/10.3390/f13050695,2026-05-06,cc-by
https://openalex.org/W4225151973,openalex,https://doi.org/10.3389/frsus.2022.880718,2026-05-06,cc-by
https://openalex.org/W4225154082,openalex,https://doi.org/10.3389/fmicb.2022.895409,2026-05-06,cc-by
https://openalex.org/W4225160287,openalex,https://doi.org/10.37231/apj.2022.5.1.296,2026-05-06,
https://openalex.org/W4225162244,openalex,https://doi.org/10.1016/j.jclepro.2022.131982,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225162964,openalex,https://doi.org/10.1016/j.pecon.2022.03.001,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225163237,openalex,https://doi.org/10.1038/s41467-022-29730-6,2026-05-06,cc-by
https://openalex.org/W4225164851,openalex,https://doi.org/10.1002/pan3.10326,2026-05-06,cc-by
https://openalex.org/W4225165232,openalex,https://doi.org/10.1016/j.esr.2022.100852,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225248014,openalex,https://doi.org/10.1007/s10827-022-00811-1,2026-05-06,cc-by
https://openalex.org/W4225250046,openalex,https://doi.org/10.3390/economies10050106,2026-05-06,cc-by
https://openalex.org/W4225252239,openalex,https://doi.org/10.1016/j.tifs.2022.04.029,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225255735,openalex,https://doi.org/10.3390/ma15093260,2026-05-06,cc-by
https://openalex.org/W4225258941,openalex,https://doi.org/10.7759/cureus.24643,2026-05-06,cc-by
https://openalex.org/W4225261940,openalex,https://doi.org/10.1016/j.cities.2022.103716,2026-05-06,cc-by
https://openalex.org/W4225271767,openalex,https://doi.org/10.1007/s11205-022-02925-6,2026-05-06,cc-by
https://openalex.org/W4225271779,openalex,https://doi.org/10.1080/15568318.2022.2066583,2026-05-06,cc-by
https://openalex.org/W4225272744,openalex,https://doi.org/10.1016/j.scitotenv.2022.155636,2026-05-06,cc-by
https://openalex.org/W4225277419,openalex,https://doi.org/10.1002/jsc.2500,2026-05-06,other-oa
https://openalex.org/W4225284448,openalex,https://doi.org/10.1016/j.horiz.2022.100015,2026-05-06,cc-by
https://openalex.org/W4225285066,openalex,https://doi.org/10.3390/plants11091223,2026-05-06,cc-by
https://openalex.org/W4225295931,openalex,https://doi.org/10.3390/su14095370,2026-05-06,cc-by
https://openalex.org/W4225296651,openalex,https://doi.org/10.3389/fnut.2022.874312,2026-05-06,cc-by
https://openalex.org/W4225300961,openalex,https://doi.org/10.3390/su14095463,2026-05-06,cc-by
https://openalex.org/W4225301038,openalex,https://doi.org/10.1108/ijshe-06-2021-0236,2026-05-06,cc-by
https://openalex.org/W4225303623,openalex,https://doi.org/10.1007/s40257-022-00685-0,2026-05-06,cc-by-nc
https://openalex.org/W4225304554,openalex,https://doi.org/10.1016/j.envsci.2022.04.005,2026-05-06,cc-by
https://openalex.org/W4225305016,openalex,https://doi.org/10.3390/su14095456,2026-05-06,cc-by
https://openalex.org/W4225305823,openalex,https://doi.org/10.1108/ijshe-11-2021-0465,2026-05-06,cc-by
https://openalex.org/W4225306851,openalex,https://doi.org/10.3390/su14095362,2026-05-06,cc-by
https://openalex.org/W4225308516,openalex,https://doi.org/10.3390/su14095400,2026-05-06,cc-by
https://openalex.org/W4225314484,openalex,https://doi.org/10.3390/su14095470,2026-05-06,cc-by
https://openalex.org/W4225315528,openalex,https://doi.org/10.3390/land11050680,2026-05-06,cc-by
https://openalex.org/W4225321826,openalex,https://doi.org/10.3390/su14095428,2026-05-06,cc-by
https://openalex.org/W4225326145,openalex,https://doi.org/10.1108/ijshe-07-2021-0273,2026-05-06,cc-by
https://openalex.org/W4225326223,openalex,https://doi.org/10.3390/su14095471,2026-05-06,cc-by
https://openalex.org/W4225326749,openalex,https://doi.org/10.3390/su14095466,2026-05-06,cc-by
https://openalex.org/W4225332049,openalex,https://doi.org/10.3390/app12094604,2026-05-06,cc-by
https://openalex.org/W4225336630,openalex,https://doi.org/10.1080/23308249.2020.1860474,2026-05-06,
https://openalex.org/W4225351101,openalex,https://doi.org/10.1007/s13280-022-01721-3,2026-05-06,cc-by
https://openalex.org/W4225356757,openalex,https://doi.org/10.1002/csr.2272,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225373088,openalex,https://doi.org/10.1111/jfr3.12807,2026-05-06,cc-by
https://openalex.org/W4225373788,openalex,https://doi.org/10.3390/pharmaceutics14050985,2026-05-06,cc-by
https://openalex.org/W4225378682,openalex,https://doi.org/10.1016/j.cscee.2022.100211,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225381308,openalex,https://doi.org/10.1007/s11192-022-04370-1,2026-05-06,other-oa
https://openalex.org/W4225383539,openalex,https://doi.org/10.1016/j.eti.2022.102612,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225388852,openalex,https://doi.org/10.1038/s42949-022-00053-1,2026-05-06,cc-by
https://openalex.org/W4225388860,openalex,https://doi.org/10.3390/su14095517,2026-05-06,cc-by
https://openalex.org/W4225391826,openalex,https://doi.org/10.3390/w14091440,2026-05-06,cc-by
https://openalex.org/W4225421635,openalex,https://doi.org/10.3389/frsus.2022.841106,2026-05-06,cc-by
https://openalex.org/W4225428126,openalex,https://doi.org/10.1108/k-02-2022-0234,2026-05-06,
https://openalex.org/W4225435127,openalex,https://doi.org/10.1016/j.fufo.2022.100142,2026-05-06,cc-by
https://openalex.org/W4225455732,openalex,https://doi.org/10.3390/su14074293,2026-05-06,cc-by
https://openalex.org/W4225474865,openalex,https://doi.org/10.1016/j.procs.2022.01.361,2026-05-06,cc-by-nc-nd
https://openalex.org/W4225491338,openalex,https://doi.org/10.13135/2421-2172/6107,2026-05-06,
